content,is_english
"Totally disgusting service. Riders can't complete orders even after delivering the food or their rider straight up lied. Didn't receive the food i ordered, and when i tried to reach through the help center, no one replied back. Kept waiting for a long time but still nothing. I guess they think whoever orders food through their platform, have nothing to do in life.",True
"Poor customer service. Bad interface, and cash grab app. Unhelpful and order cancels automatically after an hour without prior notice.",True
Nice,True
Poor customer support,True
"This is hands down the worst food delivery service in Bangladesh. I've used the app for a year and placed around 7-8 orders in total. Half of them arrived three hours late, and the other half were cancelled after three hours with no proper explanation. For context, I've never had these issues with other food delivery apps-even when ordering from the same restaurants at the same location. On my final order, I called customer service, and they casually told me, ""It's usual, it can happen.""",True
poor customer service.,True
bad quality plate food please don't downloaded this app mood is very bad quality,True
Good,True
Worst delivery app i have ever seen i dont know what they had in their mind when they started this dumb business,True
they are not available at anywhere.,True
take too much time to deliver order and the app time always changing not showing the exact time when the food will deliver.,True
I am a new customer so I will definitely use the 'FOODI' cupon but this worst app says not available at this time like what worst app,True
update available but not updating.,True
very poor service,True
Terrible delivery time. They say 20-30 minutes for an hour and deliver usually within 50-60 minutes. I would much rather know how long it will actually take and wait for that amount than to think I will get my food in 20 minutes and then check the app to see how much longer is left and find out that it will take 25 more minutes,True
Always impose unnecessary Packaging Cost for every product,True
Not bad 👍🏽,True
This is the worst app I have ever used. 1st of all no matter what we do password won't be okay. If I follow your sample the password not gonna be okay all time. Also your riders take to much time. Fix it.,True
Great 👍,True
my first experience with foodi was a disaster. First of all rider was late. And they delivered the wrong food,True
very bad service. wrong menu show in restaurant.,True
Worst app so far. Sometime its work perfectly but most of the time it shows no restaurants available in my location (at the same location where i ordered before).. Drunked app!,True
